0.000000E+0	-7.102983E+0	-1.221376E+0
1.000000E-3	-7.106850E+0	-1.213964E+0
2.000000E-3	-7.060763E+0	-1.200106E+0
3.000000E-3	-7.068498E+0	-1.166267E+0
4.000000E-3	-7.012420E+0	-1.122760E+0
5.000000E-3	-7.074299E+0	-1.056049E+0
6.000000E-3	-7.037559E+0	-9.893375E-1
7.000000E-3	-7.012420E+0	-9.641999E-1
8.000000E-3	-7.052062E+0	-8.485027E-1
9.000000E-3	-6.997595E+0	-7.511752E-1
1.000000E-2	-6.957310E+0	-6.867199E-1
1.100000E-2	-6.937650E+0	-5.523306E-1
1.200000E-2	-6.921214E+0	-4.372779E-1
1.300000E-2	-6.934105E+0	-3.509078E-1
1.400000E-2	-6.884795E+0	-1.021104E-1
1.500000E-2	-6.883506E+0	-8.406290E-2
1.600000E-2	-6.947641E+0	-1.904142E-1
1.700000E-2	-6.850633E+0	-3.057891E-1
1.800000E-2	-6.918958E+0	-4.733729E-1
1.900000E-2	-6.933783E+0	-5.926152E-1
2.000000E-2	-6.894142E+0	-6.825303E-1
2.100000E-2	-6.934427E+0	-8.078958E-1
2.200000E-2	-6.938939E+0	-8.517254E-1
2.300000E-2	-6.962144E+0	-9.397069E-1
2.400000E-2	-7.024023E+0	-9.941716E-1
2.500000E-2	-6.994050E+0	-1.072162E+0
2.600000E-2	-7.021444E+0	-1.144030E+0
2.700000E-2	-7.069787E+0	-1.134040E+0
2.800000E-2	-7.013387E+0	-1.223310E+0
2.900000E-2	-7.048839E+0	-1.248125E+0
3.000000E-2	-7.086224E+0	-1.261983E+0
3.100000E-2	-7.077200E+0	-1.268107E+0
3.200000E-2	-7.117808E+0	-1.250381E+0
3.300000E-2	-7.112329E+0	-1.256505E+0
3.400000E-2	-7.067531E+0	-1.208163E+0
3.500000E-2	-7.096859E+0	-1.189471E+0
3.600000E-2	-7.039492E+0	-1.197528E+0
3.700000E-2	-7.091380E+0	-1.140163E+0
3.800000E-2	-7.046583E+0	-1.038001E+0
3.900000E-2	-7.064953E+0	-1.033167E+0
4.000000E-2	-7.028857E+0	-9.774132E-1
4.100000E-2	-7.017577E+0	-8.633274E-1
4.200000E-2	-7.017577E+0	-7.972607E-1
4.300000E-2	-6.974391E+0	-6.725397E-1
4.400000E-2	-6.914768E+0	-6.032503E-1
4.500000E-2	-6.956665E+0	-5.101124E-1
4.600000E-2	-6.927982E+0	-3.099787E-1
4.700000E-2	-6.891563E+0	-2.207081E-1
4.800000E-2	-6.948286E+0	-3.668824E-2
4.900000E-2	-6.910256E+0	-1.585088E-1
5.000000E-2	-6.906389E+0	-2.587368E-1
5.100000E-2	-6.911867E+0	-4.430789E-1
5.200000E-2	-6.917346E+0	-5.433069E-1
5.300000E-2	-6.915413E+0	-7.018669E-1
5.400000E-2	-6.952798E+0	-7.405401E-1
5.500000E-2	-6.914123E+0	-8.388344E-1
5.600000E-2	-6.995662E+0	-9.094129E-1
5.700000E-2	-6.993083E+0	-1.001584E+0
5.800000E-2	-6.986315E+0	-1.103101E+0
5.900000E-2	-7.016288E+0	-1.127272E+0
6.000000E-2	-7.005975E+0	-1.150153E+0
6.100000E-2	-7.068176E+0	-1.232978E+0
6.200000E-2	-7.052706E+0	-1.247803E+0
6.300000E-2	-7.065920E+0	-1.244258E+0
6.400000E-2	-7.107495E+0	-1.247159E+0
6.500000E-2	-7.087835E+0	-1.255538E+0
6.600000E-2	-7.095892E+0	-1.283576E+0
6.700000E-2	-7.118453E+0	-1.222021E+0
6.800000E-2	-7.033369E+0	-1.244903E+0
6.900000E-2	-7.068498E+0	-1.221054E+0
7.000000E-2	-7.045294E+0	-1.161111E+0
7.100000E-2	-7.065598E+0	-1.122760E+0
7.200000E-2	-7.061408E+0	-1.085698E+0
7.300000E-2	-7.024023E+0	-9.745127E-1
7.400000E-2	-6.993728E+0	-9.496975E-1
7.500000E-2	-6.997595E+0	-8.149859E-1
7.600000E-2	-6.948930E+0	-7.514975E-1
7.700000E-2	-6.962466E+0	-6.751179E-1
7.800000E-2	-6.962788E+0	-4.714392E-1
7.900000E-2	-6.933138E+0	-3.969934E-1
8.000000E-2	-6.910901E+0	-2.255423E-1
8.100000E-2	-6.913157E+0	-8.341834E-2
8.200000E-2	-6.915413E+0	-2.863133E-2
8.300000E-2	-6.906711E+0	-2.377888E-1
8.400000E-2	-6.884795E+0	-3.663771E-1
8.500000E-2	-6.913157E+0	-5.352500E-1
8.600000E-2	-6.906066E+0	-5.781127E-1
8.700000E-2	-6.906711E+0	-7.311940E-1
8.800000E-2	-6.952798E+0	-8.030617E-1
8.900000E-2	-6.969556E+0	-8.504363E-1
9.000000E-2	-6.977614E+0	-9.683895E-1
9.100000E-2	-6.975680E+0	-1.020921E+0
9.200000E-2	-7.024990E+0	-1.077319E+0
9.300000E-2	-7.036914E+0	-1.174969E+0
9.400000E-2	-7.057540E+0	-1.149187E+0
9.500000E-2	-7.031758E+0	-1.242324E+0
9.600000E-2	-7.083001E+0	-1.208163E+0
9.700000E-2	-7.083001E+0	-1.196561E+0
9.800000E-2	-7.035303E+0	-1.257149E+0
9.900000E-2	-7.101049E+0	-1.268751E+0
1.000000E-1	-7.098793E+0	-1.248770E+0
1.010000E-1	-7.082356E+0	-1.235557E+0
1.020000E-1	-7.083968E+0	-1.228144E+0
1.030000E-1	-7.039815E+0	-1.154021E+0
1.040000E-1	-7.084935E+0	-1.127594E+0
1.050000E-1	-7.084935E+0	-1.055726E+0
1.060000E-1	-7.004041E+0	-1.022210E+0
1.070000E-1	-7.044649E+0	-9.348727E-1
1.080000E-1	-6.967945E+0	-8.481804E-1
1.090000E-1	-6.966656E+0	-8.130523E-1
1.100000E-1	-6.952153E+0	-6.619046E-1
1.110000E-1	-6.945385E+0	-5.619989E-1
1.120000E-1	-6.956343E+0	-4.704724E-1
1.130000E-1	-6.933783E+0	-2.880639E-1
1.140000E-1	-6.898976E+0	-1.962151E-1
1.150000E-1	-6.944096E+0	-4.055556E-2
1.160000E-1	-6.870615E+0	-1.952483E-1
1.170000E-1	-6.898331E+0	-3.202916E-1
1.180000E-1	-6.942485E+0	-4.736952E-1
1.190000E-1	-6.907355E+0	-5.452405E-1
1.200000E-1	-6.928626E+0	-7.070233E-1
1.210000E-1	-6.955698E+0	-7.682558E-1
1.220000E-1	-6.975035E+0	-8.543036E-1
1.230000E-1	-6.961822E+0	-9.500197E-1
1.240000E-1	-6.974391E+0	-9.741905E-1
1.250000E-1	-7.001140E+0	-1.120182E+0
1.260000E-1	-7.036914E+0	-1.100201E+0
1.270000E-1	-7.027890E+0	-1.185604E+0
1.280000E-1	-7.045294E+0	-1.210741E+0
1.290000E-1	-7.064953E+0	-1.229433E+0
1.300000E-1	-7.092992E+0	-1.226211E+0
1.310000E-1	-7.068820E+0	-1.247803E+0
1.320000E-1	-7.089124E+0	-1.215576E+0
1.330000E-1	-7.081067E+0	-1.254249E+0
1.340000E-1	-7.121675E+0	-1.230078E+0
1.350000E-1	-7.024345E+0	-1.205907E+0
1.360000E-1	-7.094603E+0	-1.200106E+0
1.370000E-1	-7.079456E+0	-1.097945E+0
1.380000E-1	-7.044649E+0	-1.105679E+0
1.390000E-1	-7.049483E+0	-1.052826E+0
1.400000E-1	-7.024990E+0	-9.448633E-1
1.410000E-1	-6.995017E+0	-9.081238E-1
1.420000E-1	-6.991150E+0	-7.711563E-1
1.430000E-1	-6.962466E+0	-7.044451E-1
1.440000E-1	-6.952153E+0	-6.283879E-1
1.450000E-1	-6.937650E+0	-4.172968E-1
1.460000E-1	-6.910578E+0	-4.044057E-1
1.470000E-1	-6.961499E+0	-1.572197E-1
1.480000E-1	-6.920569E+0	-4.152239E-2
1.490000E-1	-6.909611E+0	-1.356271E-1
1.500000E-1	-6.898331E+0	-3.141683E-1
1.510000E-1	-6.902521E+0	-4.131072E-1
1.520000E-1	-6.897687E+0	-5.739231E-1
1.530000E-1	-6.910578E+0	-6.515918E-1
1.540000E-1	-6.923470E+0	-7.553648E-1
1.550000E-1	-6.988894E+0	-8.430240E-1
1.560000E-1	-6.961499E+0	-9.032896E-1
1.570000E-1	-6.966656E+0	-1.074096E+0
1.580000E-1	-7.020155E+0	-1.046703E+0
1.590000E-1	-7.048839E+0	-1.129850E+0
1.600000E-1	-7.027568E+0	-1.147897E+0
1.610000E-1	-7.043038E+0	-1.200106E+0
1.620000E-1	-7.073010E+0	-1.197528E+0
1.630000E-1	-7.044649E+0	-1.236201E+0
1.640000E-1	-7.093314E+0	-1.231045E+0
1.650000E-1	-7.054962E+0	-1.303235E+0
1.660000E-1	-7.108139E+0	-1.239102E+0
1.670000E-1	-7.052706E+0	-1.259083E+0
1.680000E-1	-7.057540E+0	-1.235234E+0
1.690000E-1	-7.067854E+0	-1.201718E+0
1.700000E-1	-7.079456E+0	-1.154343E+0
1.710000E-1	-7.056251E+0	-1.106002E+0
1.720000E-1	-7.044971E+0	-1.035745E+0
1.730000E-1	-7.021122E+0	-1.020921E+0
1.740000E-1	-7.028857E+0	-9.297163E-1
1.750000E-1	-6.987604E+0	-8.523700E-1
1.760000E-1	-6.976969E+0	-7.930711E-1
1.770000E-1	-6.985026E+0	-6.035726E-1
1.780000E-1	-6.914123E+0	-5.716672E-1
1.790000E-1	-6.948286E+0	-4.176191E-1
1.800000E-1	-6.929915E+0	-2.510021E-1
1.810000E-1	-6.910578E+0	-1.362717E-1
1.820000E-1	-6.923470E+0	-1.291816E-1
1.830000E-1	-6.898009E+0	-2.265091E-1
1.840000E-1	-6.893497E+0	-3.998939E-1
1.850000E-1	-6.962466E+0	-4.627378E-1
1.860000E-1	-6.905422E+0	-6.135631E-1
1.870000E-1	-6.956021E+0	-7.260376E-1
1.880000E-1	-6.970201E+0	-7.737345E-1
1.890000E-1	-6.944741E+0	-8.965218E-1
1.900000E-1	-6.965044E+0	-9.867592E-1
1.910000E-1	-6.971168E+0	-1.029622E+0
1.920000E-1	-6.971168E+0	-1.096656E+0
1.930000E-1	-7.038526E+0	-1.140163E+0
1.940000E-1	-7.032080E+0	-1.161433E+0
1.950000E-1	-7.081067E+0	-1.179481E+0
1.960000E-1	-7.066242E+0	-1.201073E+0
1.970000E-1	-7.054318E+0	-1.249415E+0
1.980000E-1	-7.107495E+0	-1.233945E+0
1.990000E-1	-7.081712E+0	-1.240069E+0
2.000000E-1	-7.072043E+0	-1.238779E+0
2.010000E-1	-7.117486E+0	-1.233301E+0
2.020000E-1	-7.088480E+0	-1.174646E+0
2.030000E-1	-7.083646E+0	-1.154021E+0
2.040000E-1	-7.076555E+0	-1.087632E+0
2.050000E-1	-7.011454E+0	-1.102779E+0
2.060000E-1	-7.058830E+0	-1.008352E+0
2.070000E-1	-6.998884E+0	-9.297163E-1
2.080000E-1	-6.982126E+0	-8.939436E-1
2.090000E-1	-6.978258E+0	-7.505306E-1
2.100000E-1	-6.980836E+0	-6.477244E-1
2.110000E-1	-6.931849E+0	-5.871365E-1
2.120000E-1	-6.950219E+0	-4.305101E-1
2.130000E-1	-6.926048E+0	-3.022441E-1
2.140000E-1	-6.920569E+0	-1.449732E-1
2.150000E-1	-6.881895E+0	-5.731394E-2
2.160000E-1	-6.882862E+0	-2.123290E-1
2.170000E-1	-6.925403E+0	-3.138460E-1
2.180000E-1	-6.915413E+0	-4.540363E-1
2.190000E-1	-6.950864E+0	-6.013166E-1
2.200000E-1	-6.932171E+0	-6.854308E-1
2.210000E-1	-6.945063E+0	-7.605212E-1
2.220000E-1	-6.938939E+0	-9.232708E-1
2.230000E-1	-6.962466E+0	-9.351950E-1
2.240000E-1	-6.965367E+0	-1.049281E+0
2.250000E-1	-7.028535E+0	-1.057660E+0
2.260000E-1	-7.004041E+0	-1.143063E+0
2.270000E-1	-7.054640E+0	-1.197850E+0
2.280000E-1	-7.065920E+0	-1.173035E+0
2.290000E-1	-7.075266E+0	-1.220732E+0
2.300000E-1	-7.068176E+0	-1.256505E+0
2.310000E-1	-7.090736E+0	-1.265851E+0
2.320000E-1	-7.127799E+0	-1.265206E+0
2.330000E-1	-7.089447E+0	-1.252637E+0
2.340000E-1	-7.068820E+0	-1.199462E+0
2.350000E-1	-7.086868E+0	-1.245225E+0
2.360000E-1	-7.125865E+0	-1.125338E+0
2.370000E-1	-7.035625E+0	-1.163689E+0
2.380000E-1	-7.083323E+0	-1.100523E+0
2.390000E-1	-7.041748E+0	-1.048314E+0
2.400000E-1	-7.015321E+0	-9.513088E-1
2.410000E-1	-7.019833E+0	-8.923322E-1
